Frame,Class,accuracy,Bounding Box
169.0,Non-Spinning Top,0.99769235,"(804, 290, 12, 16)"
169.0,Non-Spinning Top,0.99769235,"(822, 278, 12, 16)"
169.0,Non-Spinning Top,0.99769235,"(726, 247, 36, 24)"
169.0,Non-Spinning Top,0.99769235,"(750, 227, 73, 26)"
169.0,Non-Spinning Top,0.99769235,"(732, 167, 18, 48)"
169.0,Non-Spinning Top,0.99769235,"(696, 164, 34, 12)"
170.0,Non-Spinning Top,0.99769896,"(441, 634, 33, 11)"
170.0,Non-Spinning Top,0.99769896,"(833, 567, 26, 18)"
170.0,Non-Spinning Top,0.99769896,"(784, 401, 12, 24)"
170.0,Non-Spinning Top,0.99769896,"(1062, 404, 79, 36)"
170.0,Non-Spinning Top,0.99769896,"(915, 390, 11, 18)"
170.0,Non-Spinning Top,0.99769896,"(832, 370, 14, 14)"
170.0,Non-Spinning Top,0.99769896,"(1092, 349, 17, 18)"
170.0,Non-Spinning Top,0.99769896,"(912, 360, 36, 16)"
170.0,Non-Spinning Top,0.99769896,"(804, 290, 12, 16)"
170.0,Non-Spinning Top,0.99769896,"(822, 278, 12, 16)"
170.0,Non-Spinning Top,0.99769896,"(726, 247, 36, 24)"
170.0,Non-Spinning Top,0.99769896,"(750, 227, 73, 26)"
170.0,Non-Spinning Top,0.99769896,"(732, 167, 18, 48)"
170.0,Non-Spinning Top,0.99769896,"(696, 164, 34, 12)"
171.0,Non-Spinning Top,0.99615073,"(479, 680, 33, 12)"
171.0,Non-Spinning Top,0.99615073,"(836, 566, 18, 22)"
171.0,Non-Spinning Top,0.99615073,"(288, 500, 13, 31)"
171.0,Non-Spinning Top,0.99615073,"(1039, 410, 76, 33)"
171.0,Non-Spinning Top,0.99615073,"(788, 404, 12, 12)"
171.0,Non-Spinning Top,0.99615073,"(834, 366, 16, 20)"
171.0,Non-Spinning Top,0.99615073,"(1111, 360, 26, 14)"
171.0,Non-Spinning Top,0.99615073,"(917, 359, 42, 24)"
171.0,Non-Spinning Top,0.99615073,"(812, 274, 17, 39)"
171.0,Non-Spinning Top,0.99615073,"(770, 275, 9, 22)"
171.0,Non-Spinning Top,0.99615073,"(793, 251, 24, 22)"
171.0,Non-Spinning Top,0.99615073,"(744, 219, 40, 67)"
171.0,Non-Spinning Top,0.99615073,"(710, 169, 20, 50)"
171.0,Non-Spinning Top,0.99615073,"(686, 170, 30, 13)"
172.0,Non-Spinning Top,0.9964945,"(479, 680, 33, 12)"
172.0,Non-Spinning Top,0.9964945,"(836, 566, 18, 22)"
172.0,Non-Spinning Top,0.9964945,"(288, 500, 13, 31)"
172.0,Non-Spinning Top,0.9964945,"(1039, 410, 76, 33)"
172.0,Non-Spinning Top,0.9964945,"(788, 404, 12, 12)"
172.0,Non-Spinning Top,0.9964945,"(834, 366, 16, 20)"
172.0,Non-Spinning Top,0.9964945,"(1111, 360, 26, 14)"
172.0,Non-Spinning Top,0.9964945,"(917, 359, 42, 24)"
172.0,Non-Spinning Top,0.9964945,"(812, 274, 17, 39)"
172.0,Non-Spinning Top,0.9964945,"(770, 275, 9, 22)"
172.0,Non-Spinning Top,0.9964945,"(793, 251, 24, 22)"
172.0,Non-Spinning Top,0.9964945,"(744, 219, 40, 67)"
172.0,Non-Spinning Top,0.9964945,"(710, 169, 20, 50)"
172.0,Non-Spinning Top,0.9964945,"(686, 170, 30, 13)"
173.0,Non-Spinning Top,0.9949846,"(836, 566, 18, 22)"
173.0,Non-Spinning Top,0.9949846,"(279, 507, 36, 14)"
173.0,Non-Spinning Top,0.9949846,"(1024, 411, 72, 31)"
173.0,Non-Spinning Top,0.9949846,"(926, 392, 10, 18)"
173.0,Non-Spinning Top,0.9949846,"(838, 359, 16, 30)"
173.0,Non-Spinning Top,0.9949846,"(927, 355, 33, 22)"
173.0,Non-Spinning Top,0.9949846,"(815, 289, 16, 21)"
173.0,Non-Spinning Top,0.9949846,"(773, 277, 8, 26)"
173.0,Non-Spinning Top,0.9949846,"(738, 254, 26, 33)"
173.0,Non-Spinning Top,0.9949846,"(763, 241, 59, 32)"
173.0,Non-Spinning Top,0.9949846,"(692, 189, 11, 28)"
173.0,Non-Spinning Top,0.9949846,"(675, 179, 51, 15)"
174.0,Non-Spinning Top,0.9951904,"(836, 566, 18, 22)"
174.0,Non-Spinning Top,0.9951904,"(279, 507, 36, 14)"
174.0,Non-Spinning Top,0.9951904,"(1024, 411, 72, 31)"
174.0,Non-Spinning Top,0.9951904,"(926, 392, 10, 18)"
174.0,Non-Spinning Top,0.9951904,"(838, 359, 16, 30)"
174.0,Non-Spinning Top,0.9951904,"(927, 355, 33, 22)"
174.0,Non-Spinning Top,0.9951904,"(815, 289, 16, 21)"
174.0,Non-Spinning Top,0.9951904,"(773, 277, 8, 26)"
174.0,Non-Spinning Top,0.9951904,"(738, 254, 26, 33)"
174.0,Non-Spinning Top,0.9951904,"(763, 241, 59, 32)"
174.0,Non-Spinning Top,0.9951904,"(692, 189, 11, 28)"
174.0,Non-Spinning Top,0.9951904,"(675, 179, 51, 15)"
175.0,Non-Spinning Top,0.9954926,"(1063, 605, 12, 18)"
175.0,Non-Spinning Top,0.9954926,"(835, 565, 20, 22)"
175.0,Non-Spinning Top,0.9954926,"(277, 505, 38, 16)"
175.0,Non-Spinning Top,0.9954926,"(1015, 412, 67, 21)"
175.0,Non-Spinning Top,0.9954926,"(928, 391, 11, 20)"
175.0,Non-Spinning Top,0.9954926,"(840, 357, 18, 36)"
175.0,Non-Spinning Top,0.9954926,"(936, 354, 26, 22)"
175.0,Non-Spinning Top,0.9954926,"(822, 298, 14, 18)"
175.0,Non-Spinning Top,0.9954926,"(775, 287, 10, 16)"
175.0,Non-Spinning Top,0.9954926,"(405, 267, 16, 18)"
175.0,Non-Spinning Top,0.9954926,"(749, 260, 18, 21)"
175.0,Non-Spinning Top,0.9954926,"(775, 244, 51, 32)"
175.0,Non-Spinning Top,0.9954926,"(729, 199, 10, 24)"
175.0,Non-Spinning Top,0.9954926,"(668, 204, 28, 9)"
175.0,Non-Spinning Top,0.9954926,"(688, 180, 12, 28)"
176.0,Non-Spinning Top,0.9956806,"(1063, 605, 12, 18)"
176.0,Non-Spinning Top,0.9956806,"(835, 565, 20, 22)"
176.0,Non-Spinning Top,0.9956806,"(277, 505, 38, 16)"
176.0,Non-Spinning Top,0.9956806,"(1015, 412, 67, 21)"
176.0,Non-Spinning Top,0.9956806,"(928, 391, 11, 20)"
176.0,Non-Spinning Top,0.9956806,"(840, 357, 18, 36)"
176.0,Non-Spinning Top,0.9956806,"(936, 354, 26, 22)"
176.0,Non-Spinning Top,0.9956806,"(822, 298, 14, 18)"
176.0,Non-Spinning Top,0.9956806,"(775, 287, 10, 16)"
176.0,Non-Spinning Top,0.9956806,"(405, 267, 16, 18)"
176.0,Non-Spinning Top,0.9956806,"(749, 260, 18, 21)"
176.0,Non-Spinning Top,0.9956806,"(775, 244, 51, 32)"
176.0,Non-Spinning Top,0.9956806,"(729, 199, 10, 24)"
176.0,Non-Spinning Top,0.9956806,"(668, 204, 28, 9)"
176.0,Non-Spinning Top,0.9956806,"(688, 180, 12, 28)"
177.0,Non-Spinning Top,0.9916157,"(1040, 609, 23, 11)"
177.0,Non-Spinning Top,0.9916157,"(835, 565, 18, 20)"
177.0,Non-Spinning Top,0.9916157,"(1100, 551, 34, 21)"
177.0,Non-Spinning Top,0.9916157,"(285, 456, 21, 78)"
177.0,Non-Spinning Top,0.9916157,"(994, 424, 16, 16)"
177.0,Non-Spinning Top,0.9916157,"(1053, 421, 14, 12)"
177.0,Non-Spinning Top,0.9916157,"(1023, 397, 16, 38)"
177.0,Non-Spinning Top,0.9916157,"(928, 395, 10, 19)"
177.0,Non-Spinning Top,0.9916157,"(943, 355, 18, 25)"
177.0,Non-Spinning Top,0.9916157,"(843, 352, 20, 44)"
177.0,Non-Spinning Top,0.9916157,"(946, 342, 16, 12)"
177.0,Non-Spinning Top,0.9916157,"(796, 277, 13, 18)"
177.0,Non-Spinning Top,0.9916157,"(751, 265, 16, 22)"
177.0,Non-Spinning Top,0.9916157,"(402, 270, 24, 20)"
177.0,Non-Spinning Top,0.9916157,"(779, 249, 44, 21)"
178.0,Non-Spinning Top,0.9915446,"(1040, 609, 23, 11)"
178.0,Non-Spinning Top,0.9915446,"(835, 565, 18, 20)"
178.0,Non-Spinning Top,0.9915446,"(1100, 551, 34, 21)"
178.0,Non-Spinning Top,0.9915446,"(285, 456, 21, 78)"
178.0,Non-Spinning Top,0.9915446,"(994, 424, 16, 16)"
178.0,Non-Spinning Top,0.9915446,"(1053, 421, 14, 12)"
178.0,Non-Spinning Top,0.9915446,"(1023, 397, 16, 38)"
178.0,Non-Spinning Top,0.9915446,"(928, 395, 10, 19)"
178.0,Non-Spinning Top,0.9915446,"(943, 355, 18, 25)"
178.0,Non-Spinning Top,0.9915446,"(843, 352, 20, 44)"
178.0,Non-Spinning Top,0.9915446,"(946, 342, 16, 12)"
178.0,Non-Spinning Top,0.9915446,"(796, 277, 13, 18)"
178.0,Non-Spinning Top,0.9915446,"(751, 265, 16, 22)"
178.0,Non-Spinning Top,0.9915446,"(402, 270, 24, 20)"
178.0,Non-Spinning Top,0.9915446,"(779, 249, 44, 21)"
179.0,Non-Spinning Top,0.9881401,"(290, 420, 22, 116)"
179.0,Non-Spinning Top,0.9881401,"(851, 352, 18, 36)"
179.0,Non-Spinning Top,0.9881401,"(950, 342, 11, 17)"
179.0,Non-Spinning Top,0.9881401,"(794, 287, 13, 14)"
179.0,Non-Spinning Top,0.9881401,"(754, 278, 18, 18)"
179.0,Non-Spinning Top,0.9881401,"(402, 268, 25, 22)"
179.0,Non-Spinning Top,0.9881401,"(782, 254, 37, 19)"
180.0,Non-Spinning Top,0.98875076,"(289, 420, 23, 116)"
180.0,Non-Spinning Top,0.98875076,"(851, 352, 18, 36)"
180.0,Non-Spinning Top,0.98875076,"(950, 342, 11, 17)"
180.0,Non-Spinning Top,0.98875076,"(794, 287, 13, 14)"
180.0,Non-Spinning Top,0.98875076,"(754, 278, 18, 18)"
180.0,Non-Spinning Top,0.98875076,"(402, 268, 25, 22)"
180.0,Non-Spinning Top,0.98875076,"(782, 254, 37, 19)"
181.0,Non-Spinning Top,0.9855312,"(979, 613, 34, 11)"
181.0,Non-Spinning Top,0.9855312,"(304, 357, 27, 183)"
181.0,Non-Spinning Top,0.9855312,"(384, 292, 19, 76)"
181.0,Non-Spinning Top,0.9855312,"(753, 284, 20, 15)"
181.0,Non-Spinning Top,0.9855312,"(398, 270, 31, 24)"
181.0,Non-Spinning Top,0.9855312,"(784, 262, 32, 12)"
182.0,Non-Spinning Top,0.9854434,"(979, 613, 34, 11)"
182.0,Non-Spinning Top,0.9854434,"(304, 357, 27, 183)"
182.0,Non-Spinning Top,0.9854434,"(384, 292, 19, 76)"
182.0,Non-Spinning Top,0.9854434,"(753, 284, 20, 15)"
182.0,Non-Spinning Top,0.9854434,"(398, 270, 31, 24)"
182.0,Non-Spinning Top,0.9854434,"(784, 262, 32, 12)"
183.0,Non-Spinning Top,0.9601604,"(576, 825, 16, 17)"
183.0,Non-Spinning Top,0.9601604,"(1038, 545, 16, 22)"
183.0,Non-Spinning Top,0.9601604,"(330, 250, 43, 298)"
184.0,Non-Spinning Top,0.96152693,"(576, 825, 16, 17)"
184.0,Non-Spinning Top,0.96152693,"(1038, 545, 16, 22)"
184.0,Non-Spinning Top,0.96152693,"(330, 250, 43, 298)"
185.0,Non-Spinning Top,0.98430043,"(572, 819, 26, 19)"
185.0,Non-Spinning Top,0.98430043,"(962, 354, 8, 16)"
185.0,Non-Spinning Top,0.98430043,"(330, 249, 43, 300)"
185.0,Non-Spinning Top,0.98430043,"(1084, 139, 19, 20)"
186.0,Non-Spinning Top,0.9844803,"(573, 820, 24, 19)"
186.0,Non-Spinning Top,0.9844803,"(962, 354, 8, 16)"
186.0,Non-Spinning Top,0.9844803,"(330, 249, 43, 300)"
186.0,Non-Spinning Top,0.9844803,"(1084, 139, 19, 20)"
187.0,Non-Spinning Top,0.9929732,"(573, 818, 28, 23)"
187.0,Non-Spinning Top,0.9929732,"(1095, 800, 12, 42)"
187.0,Non-Spinning Top,0.9929732,"(913, 359, 10, 16)"
187.0,Non-Spinning Top,0.9929732,"(331, 250, 42, 296)"
187.0,Non-Spinning Top,0.9929732,"(1087, 137, 20, 26)"
188.0,Non-Spinning Top,0.992964,"(573, 818, 28, 23)"
188.0,Non-Spinning Top,0.992964,"(1095, 800, 12, 42)"
188.0,Non-Spinning Top,0.992964,"(913, 359, 10, 16)"
188.0,Non-Spinning Top,0.992964,"(331, 250, 42, 296)"
188.0,Non-Spinning Top,0.992964,"(1087, 137, 20, 26)"
189.0,Non-Spinning Top,0.9949327,"(574, 820, 26, 22)"
189.0,Non-Spinning Top,0.9949327,"(1096, 800, 10, 42)"
189.0,Non-Spinning Top,0.9949327,"(912, 358, 10, 18)"
189.0,Non-Spinning Top,0.9949327,"(967, 351, 8, 22)"
189.0,Non-Spinning Top,0.9949327,"(331, 250, 42, 296)"
189.0,Non-Spinning Top,0.9949327,"(719, 223, 8, 22)"
189.0,Non-Spinning Top,0.9949327,"(1084, 140, 24, 24)"
190.0,Non-Spinning Top,0.9950382,"(574, 820, 26, 22)"
190.0,Non-Spinning Top,0.9950382,"(1096, 800, 10, 42)"
190.0,Non-Spinning Top,0.9950382,"(912, 358, 10, 18)"
190.0,Non-Spinning Top,0.9950382,"(967, 351, 8, 22)"
190.0,Non-Spinning Top,0.9950382,"(331, 250, 42, 296)"
190.0,Non-Spinning Top,0.9950382,"(720, 224, 8, 20)"
190.0,Non-Spinning Top,0.9950382,"(1084, 140, 24, 24)"
191.0,Non-Spinning Top,0.9585276,"(892, 818, 8, 20)"
191.0,Non-Spinning Top,0.9585276,"(568, 821, 29, 17)"
191.0,Non-Spinning Top,0.9585276,"(1096, 800, 10, 42)"
191.0,Non-Spinning Top,0.9585276,"(968, 352, 6, 22)"
191.0,Non-Spinning Top,0.9585276,"(331, 250, 43, 294)"
191.0,Non-Spinning Top,0.9585276,"(1021, 195, 8, 18)"
191.0,Non-Spinning Top,0.9585276,"(974, 186, 8, 32)"
191.0,Non-Spinning Top,0.9585276,"(1085, 141, 24, 22)"
192.0,Non-Spinning Top,0.9575828,"(892, 818, 8, 20)"
192.0,Non-Spinning Top,0.9575828,"(568, 821, 29, 17)"
192.0,Non-Spinning Top,0.9575828,"(1096, 800, 10, 42)"
192.0,Non-Spinning Top,0.9575828,"(968, 352, 6, 22)"
192.0,Non-Spinning Top,0.9575828,"(331, 250, 43, 294)"
192.0,Non-Spinning Top,0.9575828,"(1021, 195, 8, 18)"
192.0,Non-Spinning Top,0.9575828,"(974, 186, 8, 32)"
192.0,Non-Spinning Top,0.9575828,"(1085, 141, 24, 21)"
193.0,Non-Spinning Top,0.9464424,"(1053, 817, 8, 22)"
193.0,Non-Spinning Top,0.9464424,"(573, 824, 26, 17)"
193.0,Non-Spinning Top,0.9464424,"(1094, 799, 12, 44)"
193.0,Non-Spinning Top,0.9464424,"(959, 357, 66, 10)"
193.0,Non-Spinning Top,0.9464424,"(332, 250, 41, 294)"
193.0,Non-Spinning Top,0.9464424,"(1050, 205, 70, 11)"
193.0,Non-Spinning Top,0.9464424,"(981, 179, 8, 46)"
193.0,Non-Spinning Top,0.9464424,"(1087, 143, 24, 18)"
194.0,Non-Spinning Top,0.94645524,"(1053, 817, 8, 22)"
194.0,Non-Spinning Top,0.94645524,"(573, 824, 26, 17)"
194.0,Non-Spinning Top,0.94645524,"(1094, 799, 12, 44)"
194.0,Non-Spinning Top,0.94645524,"(959, 357, 66, 10)"
194.0,Non-Spinning Top,0.94645524,"(332, 250, 41, 294)"
194.0,Non-Spinning Top,0.94645524,"(1050, 205, 70, 12)"
194.0,Non-Spinning Top,0.94645524,"(981, 179, 8, 46)"
194.0,Non-Spinning Top,0.94645524,"(1087, 143, 24, 18)"
195.0,Non-Spinning Top,0.92774355,"(1051, 815, 8, 24)"
195.0,Non-Spinning Top,0.92774355,"(572, 826, 26, 14)"
195.0,Non-Spinning Top,0.92774355,"(1095, 799, 10, 44)"
195.0,Non-Spinning Top,0.92774355,"(197, 849, 194, 21)"
195.0,Non-Spinning Top,0.92774355,"(959, 357, 64, 11)"
195.0,Non-Spinning Top,0.92774355,"(335, 233, 48, 313)"
195.0,Non-Spinning Top,0.92774355,"(1068, 206, 50, 11)"
195.0,Non-Spinning Top,0.92774355,"(1016, 199, 25, 9)"
195.0,Non-Spinning Top,0.92774355,"(981, 179, 8, 46)"
195.0,Non-Spinning Top,0.92774355,"(1087, 143, 21, 16)"
196.0,Non-Spinning Top,0.92557365,"(1051, 816, 8, 23)"
196.0,Non-Spinning Top,0.92557365,"(572, 826, 26, 14)"
196.0,Non-Spinning Top,0.92557365,"(1095, 798, 10, 45)"
196.0,Non-Spinning Top,0.92557365,"(197, 849, 194, 21)"
196.0,Non-Spinning Top,0.92557365,"(959, 357, 64, 11)"
196.0,Non-Spinning Top,0.92557365,"(335, 233, 48, 313)"
196.0,Non-Spinning Top,0.92557365,"(1068, 206, 50, 11)"
196.0,Non-Spinning Top,0.92557365,"(1016, 199, 25, 9)"
196.0,Non-Spinning Top,0.92557365,"(980, 180, 10, 46)"
196.0,Non-Spinning Top,0.92557365,"(1087, 143, 23, 18)"
197.0,Non-Spinning Top,0.91387755,"(1096, 797, 10, 47)"
197.0,Non-Spinning Top,0.91387755,"(196, 848, 195, 21)"
197.0,Non-Spinning Top,0.91387755,"(940, 594, 10, 22)"
197.0,Non-Spinning Top,0.91387755,"(417, 509, 32, 6)"
197.0,Non-Spinning Top,0.91387755,"(968, 350, 8, 24)"
197.0,Non-Spinning Top,0.91387755,"(334, 233, 48, 313)"
197.0,Non-Spinning Top,0.91387755,"(1066, 205, 52, 12)"
197.0,Non-Spinning Top,0.91387755,"(1053, 198, 8, 19)"
197.0,Non-Spinning Top,0.91387755,"(1017, 199, 24, 9)"
197.0,Non-Spinning Top,0.91387755,"(979, 181, 10, 44)"
197.0,Non-Spinning Top,0.91387755,"(1088, 144, 21, 14)"
198.0,Non-Spinning Top,0.9147547,"(1095, 798, 10, 45)"
198.0,Non-Spinning Top,0.9147547,"(196, 848, 195, 21)"
198.0,Non-Spinning Top,0.9147547,"(940, 594, 10, 22)"
198.0,Non-Spinning Top,0.9147547,"(417, 509, 32, 6)"
198.0,Non-Spinning Top,0.9147547,"(968, 350, 8, 24)"
198.0,Non-Spinning Top,0.9147547,"(334, 233, 48, 313)"
198.0,Non-Spinning Top,0.9147547,"(1066, 205, 52, 12)"
198.0,Non-Spinning Top,0.9147547,"(1053, 198, 8, 19)"
198.0,Non-Spinning Top,0.9147547,"(1017, 199, 24, 9)"
198.0,Non-Spinning Top,0.9147547,"(979, 181, 10, 44)"
198.0,Non-Spinning Top,0.9147547,"(1088, 144, 21, 14)"
199.0,Non-Spinning Top,0.788336,"(1052, 816, 8, 24)"
199.0,Non-Spinning Top,0.788336,"(1096, 797, 11, 47)"
199.0,Non-Spinning Top,0.788336,"(199, 849, 192, 21)"
199.0,Non-Spinning Top,0.788336,"(943, 593, 10, 24)"
199.0,Non-Spinning Top,0.788336,"(404, 514, 56, 8)"
199.0,Non-Spinning Top,0.788336,"(334, 233, 49, 311)"
199.0,Non-Spinning Top,0.788336,"(1066, 205, 52, 12)"
199.0,Non-Spinning Top,0.788336,"(1015, 199, 26, 9)"
199.0,Non-Spinning Top,0.788336,"(979, 181, 10, 44)"
199.0,Non-Spinning Top,0.788336,"(1090, 146, 20, 12)"
200.0,Non-Spinning Top,0.7836082,"(1052, 816, 8, 24)"
200.0,Non-Spinning Top,0.7836082,"(1097, 796, 9, 48)"
200.0,Non-Spinning Top,0.7836082,"(199, 849, 192, 21)"
200.0,Non-Spinning Top,0.7836082,"(943, 593, 10, 24)"
200.0,Non-Spinning Top,0.7836082,"(404, 514, 56, 8)"
200.0,Non-Spinning Top,0.7836082,"(334, 233, 49, 311)"
200.0,Non-Spinning Top,0.7836082,"(1066, 205, 52, 12)"
200.0,Non-Spinning Top,0.7836082,"(1053, 198, 8, 19)"
200.0,Non-Spinning Top,0.7836082,"(1015, 199, 26, 9)"
200.0,Non-Spinning Top,0.7836082,"(979, 181, 10, 44)"
200.0,Non-Spinning Top,0.7836082,"(1090, 146, 20, 12)"
201.0,Non-Spinning Top,0.66836286,"(1051, 817, 8, 22)"
201.0,Non-Spinning Top,0.66836286,"(1098, 798, 9, 44)"
201.0,Non-Spinning Top,0.66836286,"(193, 843, 201, 23)"
201.0,Non-Spinning Top,0.66836286,"(943, 593, 10, 24)"
201.0,Non-Spinning Top,0.66836286,"(405, 515, 54, 8)"
201.0,Non-Spinning Top,0.66836286,"(322, 293, 37, 245)"
201.0,Non-Spinning Top,0.66836286,"(416, 300, 14, 10)"
201.0,Non-Spinning Top,0.66836286,"(387, 263, 55, 13)"
201.0,Non-Spinning Top,0.66836286,"(1066, 206, 52, 11)"
201.0,Non-Spinning Top,0.66836286,"(1015, 199, 26, 9)"
201.0,Non-Spinning Top,0.66836286,"(979, 181, 10, 44)"
201.0,Non-Spinning Top,0.66836286,"(1089, 147, 20, 10)"
202.0,Non-Spinning Top,0.70236075,"(1118, 769, 10, 92)"
202.0,Non-Spinning Top,0.70236075,"(403, 515, 58, 8)"
202.0,Non-Spinning Top,0.70236075,"(323, 288, 36, 251)"
202.0,Non-Spinning Top,0.70236075,"(392, 258, 44, 12)"
202.0,Non-Spinning Top,0.70236075,"(699, 223, 12, 30)"
202.0,Non-Spinning Top,0.70236075,"(1044, 206, 82, 11)"
202.0,Non-Spinning Top,0.70236075,"(995, 181, 10, 44)"
202.0,Non-Spinning Top,0.70236075,"(1090, 146, 20, 12)"
203.0,Non-Spinning Top,0.631953,"(1113, 799, 8, 35)"
203.0,Non-Spinning Top,0.631953,"(140, 826, 319, 40)"
203.0,Non-Spinning Top,0.631953,"(944, 596, 6, 22)"
203.0,Non-Spinning Top,0.631953,"(794, 402, 12, 16)"
203.0,Non-Spinning Top,0.631953,"(989, 359, 40, 12)"
203.0,Non-Spinning Top,0.631953,"(314, 328, 28, 207)"
203.0,Non-Spinning Top,0.631953,"(394, 309, 10, 38)"
203.0,Non-Spinning Top,0.631953,"(413, 301, 18, 12)"
203.0,Non-Spinning Top,0.631953,"(392, 260, 45, 11)"
203.0,Non-Spinning Top,0.631953,"(1095, 199, 10, 32)"
203.0,Non-Spinning Top,0.631953,"(1053, 203, 28, 10)"
203.0,Non-Spinning Top,0.631953,"(977, 197, 36, 10)"
203.0,Non-Spinning Top,0.631953,"(1091, 147, 20, 10)"
204.0,Non-Spinning Top,0.62584466,"(1113, 799, 8, 35)"
204.0,Non-Spinning Top,0.62584466,"(140, 826, 319, 40)"
204.0,Non-Spinning Top,0.62584466,"(944, 596, 6, 22)"
204.0,Non-Spinning Top,0.62584466,"(794, 402, 12, 16)"
204.0,Non-Spinning Top,0.62584466,"(989, 359, 40, 12)"
204.0,Non-Spinning Top,0.62584466,"(314, 328, 28, 207)"
204.0,Non-Spinning Top,0.62584466,"(394, 309, 10, 38)"
204.0,Non-Spinning Top,0.62584466,"(413, 301, 18, 12)"
204.0,Non-Spinning Top,0.62584466,"(392, 260, 45, 11)"
204.0,Non-Spinning Top,0.62584466,"(1095, 199, 10, 32)"
204.0,Non-Spinning Top,0.62584466,"(1053, 203, 28, 10)"
204.0,Non-Spinning Top,0.62584466,"(977, 197, 36, 10)"
204.0,Non-Spinning Top,0.62584466,"(1091, 147, 20, 10)"
205.0,Spinning Top,0.6863767,"(189, 824, 185, 20)"
205.0,Spinning Top,0.6863767,"(283, 753, 35, 11)"
205.0,Spinning Top,0.6863767,"(256, 702, 24, 10)"
205.0,Spinning Top,0.6863767,"(198, 709, 69, 13)"
205.0,Spinning Top,0.6863767,"(944, 596, 6, 22)"
205.0,Spinning Top,0.6863767,"(300, 405, 17, 127)"
205.0,Spinning Top,0.6863767,"(794, 402, 12, 16)"
205.0,Spinning Top,0.6863767,"(332, 394, 16, 12)"
205.0,Spinning Top,0.6863767,"(989, 359, 40, 12)"
205.0,Spinning Top,0.6863767,"(970, 348, 8, 28)"
205.0,Spinning Top,0.6863767,"(356, 341, 11, 55)"
205.0,Spinning Top,0.6863767,"(400, 311, 9, 24)"
205.0,Spinning Top,0.6863767,"(399, 255, 30, 8)"
205.0,Spinning Top,0.6863767,"(1083, 208, 41, 11)"
205.0,Spinning Top,0.6863767,"(1053, 203, 28, 10)"
205.0,Spinning Top,0.6863767,"(977, 197, 44, 10)"
206.0,Spinning Top,0.6894631,"(189, 824, 185, 20)"
206.0,Spinning Top,0.6894631,"(283, 753, 35, 11)"
206.0,Spinning Top,0.6894631,"(256, 702, 24, 10)"
206.0,Spinning Top,0.6894631,"(198, 709, 69, 13)"
206.0,Spinning Top,0.6894631,"(944, 596, 6, 22)"
206.0,Spinning Top,0.6894631,"(300, 405, 17, 127)"
206.0,Spinning Top,0.6894631,"(794, 402, 12, 16)"
206.0,Spinning Top,0.6894631,"(332, 394, 16, 12)"
206.0,Spinning Top,0.6894631,"(989, 359, 40, 12)"
206.0,Spinning Top,0.6894631,"(970, 348, 8, 28)"
206.0,Spinning Top,0.6894631,"(356, 341, 11, 55)"
206.0,Spinning Top,0.6894631,"(400, 311, 9, 24)"
206.0,Spinning Top,0.6894631,"(399, 255, 30, 8)"
206.0,Spinning Top,0.6894631,"(1083, 208, 41, 11)"
206.0,Spinning Top,0.6894631,"(1053, 203, 28, 10)"
206.0,Spinning Top,0.6894631,"(977, 197, 44, 10)"
207.0,Spinning Top,0.9134562,"(857, 815, 8, 22)"
207.0,Spinning Top,0.9134562,"(290, 759, 28, 9)"
207.0,Spinning Top,0.9134562,"(218, 765, 60, 11)"
207.0,Spinning Top,0.9134562,"(249, 713, 49, 10)"
207.0,Spinning Top,0.9134562,"(204, 701, 55, 10)"
207.0,Spinning Top,0.9134562,"(944, 596, 6, 22)"
207.0,Spinning Top,0.9134562,"(228, 561, 10, 48)"
207.0,Spinning Top,0.9134562,"(294, 470, 10, 57)"
207.0,Spinning Top,0.9134562,"(305, 446, 10, 25)"
207.0,Spinning Top,0.9134562,"(989, 359, 40, 12)"
207.0,Spinning Top,0.9134562,"(965, 345, 8, 34)"
207.0,Spinning Top,0.9134562,"(1082, 208, 40, 10)"
207.0,Spinning Top,0.9134562,"(1053, 203, 28, 10)"
207.0,Spinning Top,0.9134562,"(989, 187, 8, 30)"
208.0,Spinning Top,0.9129209,"(857, 815, 8, 22)"
208.0,Spinning Top,0.9129209,"(290, 759, 28, 9)"
208.0,Spinning Top,0.9129209,"(218, 766, 59, 10)"
208.0,Spinning Top,0.9129209,"(249, 713, 49, 10)"
208.0,Spinning Top,0.9129209,"(203, 701, 55, 9)"
208.0,Spinning Top,0.9129209,"(944, 596, 6, 22)"
208.0,Spinning Top,0.9129209,"(228, 561, 10, 48)"
208.0,Spinning Top,0.9129209,"(294, 470, 10, 57)"
208.0,Spinning Top,0.9129209,"(305, 446, 10, 25)"
208.0,Spinning Top,0.9129209,"(987, 359, 42, 12)"
208.0,Spinning Top,0.9129209,"(965, 345, 8, 34)"
208.0,Spinning Top,0.9129209,"(1082, 208, 40, 10)"
208.0,Spinning Top,0.9129209,"(1053, 203, 28, 10)"
208.0,Spinning Top,0.9129209,"(990, 186, 8, 32)"
209.0,Spinning Top,0.92760044,"(976, 812, 6, 37)"
209.0,Spinning Top,0.92760044,"(857, 815, 8, 22)"
209.0,Spinning Top,0.92760044,"(939, 591, 6, 32)"
209.0,Spinning Top,0.92760044,"(1037, 365, 10, 16)"
209.0,Spinning Top,0.92760044,"(951, 357, 78, 12)"
